date,symbol,name,Close,market_regime,final_score,fundamental_rank,fundamental_score,technical_score,stable_ensemble_score,rs20_rank_pct,rs60_rank_pct,ret5,ret20,ret60,rsi14,volume_ratio,ma20_deviation
2026-07-27,2395.TW,研華,577.0,bull,83.17874136082787,49.0,87.43653384699755,81.75947719877132,0.39933452319892904,0.018518518518518517,0.03243744207599629,0.11821705426356588,0.22116402116402112,0.6050069541029208,74.21621948389537,1.1304418757335835,0.08446743810136303
2026-07-27,2923.TW,鼎固-KY,34.45000076293945,bull,82.25135816864433,317.0,53.57592567176444,91.8098356676043,0.6787008567947819,0.009259259259259259,0.03429101019462465,-0.049655151367187456,0.3224568818385407,0.6023256168809048,66.44444783528647,1.4793130220679205,0.12498981859823655
2026-07-27,2059.TW,川湖,8275.0,bull,82.15585132188139,1.0,100.0,76.20780176250852,0.1117837373507676,0.037037037037037035,0.006487488415199258,0.06774193548387086,0.16385372714486635,1.1163682864450126,50.208623087621696,0.9579251218153811,0.02977320100799541
2026-07-27,6505.TW,台塑化,77.9000015258789,bull,81.75334365577247,193.0,66.8716639923295,86.7139035435868,0.34913056734298364,0.005555555555555556,0.07043558850787766,0.0025740615893452556,0.4086799746946914,0.3812056634455021,66.72268606934463,0.756744403334297,0.12231669351866947
2026-07-27,6598.TW,ABC-KY,30.0,bull,79.24735123928426,181.0,67.77168793520316,83.07257234064463,0.7573613314570425,0.010185185185185186,0.06487488415199258,0.1235954735117859,0.3129102625454916,0.3986013488555642,73.89830249851032,2.2650761072490995,0.19832234232101875
2026-07-27,6416.TW,瑞祺電通,102.0,bull,77.92723694863821,383.0,49.20522556408967,87.50124074348773,0.6209949078518974,0.012037037037037037,0.12048192771084337,0.1283185650256915,0.2911392405063291,0.2592592592592593,62.061401894365034,0.9570452366595327,0.08464482582663946
2026-07-27,8464.TW,億豐,379.0,bull,76.84048336400895,62.0,84.51846605538479,74.281155800217,0.5243589222297935,0.08888888888888889,0.30120481927710846,0.05277777777777781,0.09379509379509376,0.07977207977207978,57.142857142857146,1.0280965139076572,0.04235423542354222
2026-07-27,2910.TW,統領,25.899999618530277,bull,76.77421291579938,319.0,53.55098246287692,84.51528973344021,0.491418774230291,0.05648148148148148,0.1464318813716404,0.005825227904088459,0.1260869399360991,0.19907403523702927,58.89422916008151,0.5038630150489806,0.08652331907835453
2026-07-27,8039.TW,台虹,216.0,bull,75.84054074874035,518.0,39.59205928302138,87.92336790398,0.24586378633498626,0.001851851851851852,0.03521779425393883,0.11917098445595853,0.5940176772556338,0.5824175824175823,70.94972067039106,1.7368758020939195,0.1966759002770082
2026-07-27,5288.TW,豐祥-KY,194.5,bull,75.63949517645337,163.0,70.01559901846518,77.51412722911608,0.44536286744514586,0.07222222222222222,0.17145505097312327,0.04289544235924936,0.10826210826210825,0.17168674698795172,57.42574257425742,0.8225505877897413,0.03526280771789758
2026-07-27,5515.TW,建國,43.59999847412109,bull,74.33192469852636,104.0,76.63848749386133,73.56307043341472,0.7451270871000699,0.10555555555555556,0.30954587581093607,0.01988300524259845,0.07654317220052076,0.0712530136810785,65.12817764033566,1.032248190793521,0.04543815740271406
2026-07-27,2377.TW,微星,146.5,bull,74.21640020770474,263.0,60.05362798212559,78.93732428289778,0.5985168882401625,0.1675925925925926,0.04170528266913809,0.035335689045936425,0.05395683453237421,0.49948827611131064,60.43956043956044,0.812319418404258,0.007565337001375516
2026-07-27,2376.TW,技嘉,349.5,bull,73.84747369368185,275.0,59.16561347732097,78.74142709913548,0.970163966243334,0.10925925925925926,0.10287303058387395,0.0558912386706949,0.07538461538461538,0.2802197802197801,64.90066225165563,1.1673563168246022,0.03036556603773599
2026-07-27,5306.TW,桂盟,91.0999984741211,bull,73.56500275826258,219.0,64.26179889626455,76.66607071226193,0.3962679357951445,0.14074074074074075,0.21779425393883226,-0.01937570529809296,0.06301052179897026,0.12747518605618668,60.88889597198348,0.682532273006594,0.01747917843567981
2026-07-27,2637.TW,慧洋-KY,82.30000305175781,bull,73.52713806492768,238.0,62.80204855376821,77.10216790198083,0.3281019542938603,0.05185185185185185,0.19184430027803523,0.040455178753052046,0.13360888128798476,0.14783830620198501,57.39911403179852,0.7016246382684872,0.029457784483200244
2026-07-27,6957.TW,裕慶-KY,235.5,bull,72.934527659645,286.0,57.7309173012778,78.00239777910073,0.7134289392905208,0.016666666666666666,0.04911955514365153,-0.05611222444889774,0.23947368421052628,0.4672897196261683,70.50359712230215,0.5371293718714434,0.05676463989230429
2026-07-27,2762.TW,世界健身-KY,87.5,bull,72.03918571657488,421.0,45.75420069554944,80.80084739025001,0.9582286668227666,0.12037037037037036,0.14828544949026876,0.023391812865497075,0.07099147207352008,0.19863013698630128,64.97176261458102,1.4573458491215983,0.044651386812334826
2026-07-27,6214.TW,精誠,145.5,bull,71.84493633983479,322.0,53.24611007538207,78.04454509465236,0.3652361026156855,0.05555555555555555,0.1380908248378128,0.05818181818181811,0.12790697674418605,0.2124999999999999,70.49180327868852,1.7333878944750971,0.05130057803468202
2026-07-27,1733.TW,五鼎,32.20000076293945,bull,71.25476872380996,137.0,72.99324516078546,70.67527657815145,0.6592534101367503,0.09259259259259259,0.2159406858202039,0.017377603508316186,0.08967856495087045,0.12784594127557325,77.1084237676694,0.5949171767166773,0.04621885801721204
2026-07-27,1467.TW,南緯,10.149999618530272,bull,71.13407482166708,970.0,14.540544369959688,89.99858497223623,0.8326500876296488,0.004629629629629629,0.061167747914735865,0.060606054566515244,0.41562057329525715,0.42556176708888604,63.999999196905826,0.7215346436709258,0.12092763159031072
2026-07-27,1732.TW,毛寶,27.350000381469727,bull,70.69777519568387,241.0,62.10935117561258,73.5605832023743,0.7358415001975034,0.21296296296296297,0.3373493975903614,0.03598487790403748,0.039923999044439995,0.06007756551336141,59.782611850531765,1.3219793275299003,0.02463239361218661
2026-07-27,9942.TW,茂順,123.0,bull,70.1834443680051,66.0,83.11611500419343,65.87255415594231,0.7764249104378337,0.18611111111111112,0.34291010194624655,-0.004048582995951455,0.04680851063829783,0.05579399141630903,66.66666666666666,0.8315399810970445,0.01589923601073706
2026-07-27,2850.TW,新產,158.0,bull,70.14905587385677,341.0,51.89726928896828,76.23298473548627,0.16036001254073792,0.05462962962962963,0.15848007414272475,0.0748299319727892,0.12857142857142856,0.18796992481203012,74.50980392156862,4.490006715379639,0.0820065057353192
2026-07-27,6177.TW,達麗,47.900001525878906,bull,69.96601112420056,43.0,87.89986336679576,63.988060376668834,0.7551539549994264,0.15555555555555556,0.34661723818350326,0.011615693125279103,0.057395194980296216,0.05274728628305292,72.56642306591273,0.7305807489729037,0.027841895975077025
2026-07-27,4763.TW,材料*-KY,49.70000076293945,bull,69.84649331581312,83.0,80.5798896395777,66.26869454122493,0.4774106687849488,0.21481481481481482,0.1686746987951807,0.022633792661621355,0.03866253600444547,0.1749409375732447,51.700679742510616,0.5732035796496,0.02316007746658677
2026-07-27,1808.TW,潤隆,32.150001525878906,bull,69.67239923168887,149.0,72.1127428848662,68.85895134729643,0.8070607591559643,0.11018518518518519,0.22984244670991658,0.011006361547658772,0.07525090087139019,0.12020908262115682,75.00005019344555,0.6009093661192171,0.03492681684719878
2026-07-27,2364.TW,倫飛,70.69999694824219,bull,69.49899108877915,245.0,61.7822396932274,72.07124155396306,0.8535635916177833,0.10740740740740741,0.22706209453197404,0.03665689313589393,0.07610350429603452,0.12222217378162203,55.79709143379986,0.5731589300265172,0.021012307889817672
2026-07-27,4566.TW,時碩工業,73.30000305175781,bull,69.37290162188913,747.0,26.559226672275766,83.64412660509358,0.3610234036250547,0.024074074074074074,0.2752548656163114,0.10060067163875619,0.20163939429111166,0.09077390447225597,67.89668842029576,1.618296878930524,0.108758179109679
2026-07-27,1419.TW,新紡,69.5,bull,69.35450976085498,140.0,72.80054807279497,68.20583032354165,0.5868948910028102,0.12407407407407407,0.3030583873957368,0.03886395238892981,0.0692307692307692,0.07919252101370966,70.58823529411765,2.121599203541775,0.04621406712206522
2026-07-27,1810.TW,和成,26.5,bull,69.26494553995562,408.0,46.52348272920723,76.84543314353841,0.16770761267420195,0.008333333333333333,0.03892493049119555,-0.06194690265486724,0.3316583169842877,0.522988539136438,54.47761040005848,0.5196050691729434,0.0037878715357066994
